LRK nummer,datum_inspectie,type onderzoek,kleur vestiging,actuele_naam_oko,aantal_kindplaatsen,vve,inschrijfdatum,opvanglocatie_adres,opvanglocatie_postcode,opvanglocatie_woonplaats,longitude,latitude,naam_houder,kvk_nummer_houder,rechtsvorm_houder,houder_adres,houder_postcode,houder_woonplaats,houder_buitenland,correspondentie_adres,correspondentie_postcode,correspondentie_woonplaats,correspondentie_buitenland,contact_persoon,contact_telefoon,contact_emailadres,contact_website,kvkvestiging,houder.href,houder.text,houdervanaf,url
142532344,06/11/2013,Jaarlijks inspectiebezoek,geel,Kino-kinderopvang B.V.,25,Nee,05/11/2010,Haarlemmerweg 199A H,1051LD,Amsterdam,4.870435,52.3852722,Kinderdagverblijf Kino-kinderopvang B.V.,60580836,BV,Koninginneweg 222 1,1075EM,AMSTERDAM,,Haarlemmerweg 199A H,1051LD,Amsterdam,,I. Sikkes,0642221227/0612058197',info@kino-kinderopvang.nl,http://www.kino-kinderopvang.nl,11316888,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14541&currentPage=0,Kinderdagverblijf Kino-kinderopvang B.V.,08/01/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32634
142532344,10/31/2014,Jaarlijks inspectiebezoek,geel,Kino-kinderopvang B.V.,25,Nee,05/11/2010,Haarlemmerweg 199A H,1051LD,Amsterdam,4.870435,52.3852722,Kinderdagverblijf Kino-kinderopvang B.V.,60580836,BV,Koninginneweg 222 1,1075EM,AMSTERDAM,,Haarlemmerweg 199A H,1051LD,Amsterdam,,I. Sikkes,0642221227/0612058197',info@kino-kinderopvang.nl,http://www.kino-kinderopvang.nl,11316888,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14541&currentPage=0,Kinderdagverblijf Kino-kinderopvang B.V.,08/01/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32634
210538156,05/27/2014,Jaarlijks inspectiebezoek,oranje,Kindercentrum Potgieter,24,Nee,10/19/2012,Potgieterstraat 34 ,1053XX,Amsterdam,4.871869,52.3693078,Combiwel Bredeschool B.V.,34356664,BV,Postbus 95304,1090HH,AMSTERDAM,,Postbus 95304,1090HH,AMSTERDAM,,E. van den Toren,06 42360104',e.vandentoren@combiwel.nl,http://www.combiwelvoorkinderen.nl,23813024,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=6544&currentPage=0,Combiwel Bredeschool B.V.,07/29/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=94199
517055880,04/30/2014,Jaarlijks inspectiebezoek,groen,t Lieveheersbeestje B.V.,16,Ja,09/28/2013,Frederik Hendrikstraat 112 H,1052JB,Amsterdam,4.873015,52.3755235,t Lieveheersbeestje B.V.,58338691,BV,Frederik Hendrikstraat 112 ,1052JB,AMSTERDAM,,Frederik Hendrikstraat 112 H,1052JB,Amsterdam,,Mevrouw F. Ait Tahra,06 19695391',info@kdv-lieveheersbeestje.nl,,20848900,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=12546&currentPage=0,t Lieveheersbeestje B.V.,08/30/2013,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=107971
517055880,02/10/2015,Jaarlijks inspectiebezoek,geel,t Lieveheersbeestje B.V.,16,Ja,09/28/2013,Frederik Hendrikstraat 112 H,1052JB,Amsterdam,4.873015,52.3755235,t Lieveheersbeestje B.V.,58338691,BV,Frederik Hendrikstraat 112 ,1052JB,AMSTERDAM,,Frederik Hendrikstraat 112 H,1052JB,Amsterdam,,Mevrouw F. Ait Tahra,06 19695391',info@kdv-lieveheersbeestje.nl,,20848900,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=12546&currentPage=0,t Lieveheersbeestje B.V.,08/30/2013,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=107971
193165399,09/10/2013,Jaarlijks inspectiebezoek,oranje,Kinderhonk Nassau,99,Nee,06/04/2012,Nassaukade 327 ,1053LT,Amsterdam,4.875636,52.3686052,Kinderhonk Nassau B.V.,53327500,BV,Herengracht 576 ,1017CJ,AMSTERDAM,,Herengracht 576 ,1017CJ,AMSTERDAM,,Nina Stroomer,020-5607030',kwaliteitsfunctionaris@hetkinderhonk.nl,http://www.hetkinderhonk.nl,23211377,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=9912&currentPage=0,Kinderhonk Nassau B.V.,03/21/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=90951
193165399,05/15/2014,Jaarlijks inspectiebezoek,geel,Kinderhonk Nassau,99,Nee,06/04/2012,Nassaukade 327 ,1053LT,Amsterdam,4.875636,52.3686052,Kinderhonk Nassau B.V.,53327500,BV,Herengracht 576 ,1017CJ,AMSTERDAM,,Herengracht 576 ,1017CJ,AMSTERDAM,,Nina Stroomer,020-5607030',kwaliteitsfunctionaris@hetkinderhonk.nl,http://www.hetkinderhonk.nl,23211377,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=9912&currentPage=0,Kinderhonk Nassau B.V.,03/21/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=90951
193165399,03/09/2015,Jaarlijks inspectiebezoek,rood,Kinderhonk Nassau,99,Nee,06/04/2012,Nassaukade 327 ,1053LT,Amsterdam,4.875636,52.3686052,Kinderhonk Nassau B.V.,53327500,BV,Herengracht 576 ,1017CJ,AMSTERDAM,,Herengracht 576 ,1017CJ,AMSTERDAM,,Nina Stroomer,020-5607030',kwaliteitsfunctionaris@hetkinderhonk.nl,http://www.hetkinderhonk.nl,23211377,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=9912&currentPage=0,Kinderhonk Nassau B.V.,03/21/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=90951
465542815,06/05/2014,Jaarlijks inspectiebezoek,groen,Peutercombi 1e OLS & AMS,31,Ja,06/19/2013,Albrecht Durerstraat 34 ,1077MA,Amsterdam,4.875734,52.3486438,Combiwel Bredeschool B.V.,34356664,BV,Postbus 95304,1090HH,AMSTERDAM,,Postbus 95304,1090HH,AMSTERDAM,,Anthonius Al,06 42360104',e.vandentoren@combiwel.nl,http://www.combiwelvoorkinderen.nl,25550748,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=6544&currentPage=0,Combiwel Bredeschool B.V.,03/26/2013,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=103256
150104571,04/23/2015,Jaarlijks inspectiebezoek,groen,Stichting KDV De Kleine Prins Amsterdam,25,Nee,07/25/2014,Nieuwe Teertuinen 17A ,1013LV,Amsterdam,4.885335,52.3859238,Stichting KDV De Kleine Prins Amsterdam,60764708,Stichting,Nieuwe Teertuinen 17A ,1013LV,AMSTERDAM,,Nieuwe Teertuinen 17A ,1013LV,AMSTERDAM,,Catharina Elisabeth van Tol,020 420925',bestuur@kdv-de-kleine-prins.nl,http://www.kdv-de-kleine-prins.nl,29929822,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=14395&currentPage=0,Stichting KDV De Kleine Prins Amsterdam,06/12/2014,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=117489
940213692,02/29/2012,Jaarlijks inspectiebezoek,oranje,KinderRijk kinderdagverblijf Binnengasthuisstraat,68,Nee,01/01/2010,Binnengasthuisstraat 46 ,1012ZD,Amsterdam,4.894049,52.3685754,KinderRijk Dagopvang B.V.,34321110,BV,Postbus 2027,1180EA,Amstelveen,,Binnengasthuisstraat 46 ,1012ZD,AMSTERDAM,,,020-2008985',,,21035458,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=1686&currentPage=0,KinderRijk Dagopvang B.V.,01/01/2015,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32192
940213692,04/04/2013,Jaarlijks inspectiebezoek,geel,KinderRijk kinderdagverblijf Binnengasthuisstraat,68,Nee,01/01/2010,Binnengasthuisstraat 46 ,1012ZD,Amsterdam,4.894049,52.3685754,KinderRijk Dagopvang B.V.,34321110,BV,Postbus 2027,1180EA,Amstelveen,,Binnengasthuisstraat 46 ,1012ZD,AMSTERDAM,,,020-2008985',,,21035458,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=1686&currentPage=0,KinderRijk Dagopvang B.V.,01/01/2015,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32192
940213692,04/23/2014,Jaarlijks inspectiebezoek,groen,KinderRijk kinderdagverblijf Binnengasthuisstraat,68,Nee,01/01/2010,Binnengasthuisstraat 46 ,1012ZD,Amsterdam,4.894049,52.3685754,KinderRijk Dagopvang B.V.,34321110,BV,Postbus 2027,1180EA,Amstelveen,,Binnengasthuisstraat 46 ,1012ZD,AMSTERDAM,,,020-2008985',,,21035458,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=1686&currentPage=0,KinderRijk Dagopvang B.V.,01/01/2015,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32192
130802773,12/06/2012,Jaarlijks inspectiebezoek,groen,De Kleine Wereld Ceintuurbaan,46,Nee,01/01/2010,Ceintuurbaan 448 ,1074EC,Amsterdam,4.904263,52.3555853,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,34192330,BV,Jan Luijkenstraat 6 ,1071CM,AMSTERDAM,,Ceintuurbaan 448 ,1074EC,AMSTERDAM,,,020-6123723',,,20129262,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=8479&currentPage=0,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31539
130802773,12/11/2013,Jaarlijks inspectiebezoek,groen,De Kleine Wereld Ceintuurbaan,46,Nee,01/01/2010,Ceintuurbaan 448 ,1074EC,Amsterdam,4.904263,52.3555853,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,34192330,BV,Jan Luijkenstraat 6 ,1071CM,AMSTERDAM,,Ceintuurbaan 448 ,1074EC,AMSTERDAM,,,020-6123723',,,20129262,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=8479&currentPage=0,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31539
130802773,07/10/2014,Jaarlijks inspectiebezoek,groen,De Kleine Wereld Ceintuurbaan,46,Nee,01/01/2010,Ceintuurbaan 448 ,1074EC,Amsterdam,4.904263,52.3555853,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,34192330,BV,Jan Luijkenstraat 6 ,1071CM,AMSTERDAM,,Ceintuurbaan 448 ,1074EC,AMSTERDAM,,,020-6123723',,,20129262,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=8479&currentPage=0,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31539
130802773,02/02/2015,Jaarlijks inspectiebezoek,groen,De Kleine Wereld Ceintuurbaan,46,Nee,01/01/2010,Ceintuurbaan 448 ,1074EC,Amsterdam,4.904263,52.3555853,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,34192330,BV,Jan Luijkenstraat 6 ,1071CM,AMSTERDAM,,Ceintuurbaan 448 ,1074EC,AMSTERDAM,,,020-6123723',,,20129262,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=8479&currentPage=0,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31539
929297398,03/09/2012,Jaarlijks inspectiebezoek,geel,Stichting Kinderopvang 'Het Elfenbankje',16,Nee,01/01/2010,Nieuwe Herengracht 103 O,1011RZ,Amsterdam,4.907606,52.3681009,Stichting Kinderopvang 'het Elfenbankje',41213031,Stichting,Nieuwe Herengracht 103 ,1011RZ,AMSTERDAM,,Nieuwe Herengracht 103 O,1011RZ,Amsterdam,,S.E. Cok,020-6258464',info@elfenbankje.nl,,85081,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3995&currentPage=0,"Stichting Kinderopvang ""het Elfenbankje""",01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32267
929297398,05/07/2013,Jaarlijks inspectiebezoek,geel,Stichting Kinderopvang 'Het Elfenbankje',16,Nee,01/01/2010,Nieuwe Herengracht 103 O,1011RZ,Amsterdam,4.907606,52.3681009,Stichting Kinderopvang 'het Elfenbankje',41213031,Stichting,Nieuwe Herengracht 103 ,1011RZ,AMSTERDAM,,Nieuwe Herengracht 103 O,1011RZ,Amsterdam,,S.E. Cok,020-6258464',info@elfenbankje.nl,,85081,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3995&currentPage=0,"Stichting Kinderopvang ""het Elfenbankje""",01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32267
929297398,06/05/2014,Jaarlijks inspectiebezoek,groen,Stichting Kinderopvang 'Het Elfenbankje',16,Nee,01/01/2010,Nieuwe Herengracht 103 O,1011RZ,Amsterdam,4.907606,52.3681009,Stichting Kinderopvang 'het Elfenbankje',41213031,Stichting,Nieuwe Herengracht 103 ,1011RZ,AMSTERDAM,,Nieuwe Herengracht 103 O,1011RZ,Amsterdam,,S.E. Cok,020-6258464',info@elfenbankje.nl,,85081,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3995&currentPage=0,"Stichting Kinderopvang ""het Elfenbankje""",01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32267
660096079,01/16/2012,Jaarlijks inspectiebezoek,oranje,De Stampertjes,12,Nee,04/16/2012,Rapenburg 56 H,1011TZ,Amsterdam,4.908793,52.371089,De Stampertjes,34265495,VOF,Rapenburg 56 ,1011TZ,AMSTERDAM,,Rapenburg 56 ,1011TZ,AMSTERDAM,,O. Larsen,020 6246213',info@de-stampertjes.nl,,13402919,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3850&currentPage=0,De Stampertjes,01/16/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=85399
660096079,09/04/2013,Jaarlijks inspectiebezoek,geel,De Stampertjes,12,Nee,04/16/2012,Rapenburg 56 H,1011TZ,Amsterdam,4.908793,52.371089,De Stampertjes,34265495,VOF,Rapenburg 56 ,1011TZ,AMSTERDAM,,Rapenburg 56 ,1011TZ,AMSTERDAM,,O. Larsen,020 6246213',info@de-stampertjes.nl,,13402919,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3850&currentPage=0,De Stampertjes,01/16/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=85399
660096079,01/14/2014,Jaarlijks inspectiebezoek,geel,De Stampertjes,12,Nee,04/16/2012,Rapenburg 56 H,1011TZ,Amsterdam,4.908793,52.371089,De Stampertjes,34265495,VOF,Rapenburg 56 ,1011TZ,AMSTERDAM,,Rapenburg 56 ,1011TZ,AMSTERDAM,,O. Larsen,020 6246213',info@de-stampertjes.nl,,13402919,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3850&currentPage=0,De Stampertjes,01/16/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=85399
660096079,02/10/2015,Jaarlijks inspectiebezoek,geel,De Stampertjes,12,Nee,04/16/2012,Rapenburg 56 H,1011TZ,Amsterdam,4.908793,52.371089,De Stampertjes,34265495,VOF,Rapenburg 56 ,1011TZ,AMSTERDAM,,Rapenburg 56 ,1011TZ,AMSTERDAM,,O. Larsen,020 6246213',info@de-stampertjes.nl,,13402919,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3850&currentPage=0,De Stampertjes,01/16/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=85399
945657973,08/30/2012,Jaarlijks inspectiebezoek,geel,Kinderdagverblijf Het Marsepeintje,16,Nee,01/01/2010,Marcusstraat 52 ,1091TK,Amsterdam,4.912922,52.3516028,Stichting Kinderdagverblijf het Marsepeintje,34228663,Stichting,Marcusstraat 52A ,1091TK,AMSTERDAM,,Marcusstraat 52 ,1091TK,Amsterdam,,,020-7853971',info@marsepeintje.nl,http://www.marsepeintje.nl,32026730,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3993&currentPage=0,Stichting Kinderdagverblijf het Marsepeintje,08/18/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32251
945657973,08/20/2013,Jaarlijks inspectiebezoek,geel,Kinderdagverblijf Het Marsepeintje,16,Nee,01/01/2010,Marcusstraat 52 ,1091TK,Amsterdam,4.912922,52.3516028,Stichting Kinderdagverblijf het Marsepeintje,34228663,Stichting,Marcusstraat 52A ,1091TK,AMSTERDAM,,Marcusstraat 52 ,1091TK,Amsterdam,,,020-7853971',info@marsepeintje.nl,http://www.marsepeintje.nl,32026730,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3993&currentPage=0,Stichting Kinderdagverblijf het Marsepeintje,08/18/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32251
945657973,04/24/2014,Jaarlijks inspectiebezoek,groen,Kinderdagverblijf Het Marsepeintje,16,Nee,01/01/2010,Marcusstraat 52 ,1091TK,Amsterdam,4.912922,52.3516028,Stichting Kinderdagverblijf het Marsepeintje,34228663,Stichting,Marcusstraat 52A ,1091TK,AMSTERDAM,,Marcusstraat 52 ,1091TK,Amsterdam,,,020-7853971',info@marsepeintje.nl,http://www.marsepeintje.nl,32026730,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3993&currentPage=0,Stichting Kinderdagverblijf het Marsepeintje,08/18/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32251
181929132,08/21/2012,Jaarlijks inspectiebezoek,oranje,De Bibelebontseberg,57,Nee,01/01/2010,Willem Beukelsstraat 151 ,1097CR,Amsterdam,4.928194,52.3522922,Kinderdagverblijf de Bibelebontseberg B.V.,34273493,BV,Willem Beukelsstraat 151 bel,1097CR,AMSTERDAM,,Willem Beukelsstraat 151 bel,1097CR,AMSTERDAM,,,020 5926632',directie@kcwa.nl,http://www.kcwa.nl,27036286,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3855&currentPage=0,Kinderdagverblijf de Bibelebontseberg B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32177
181929132,11/18/2013,Jaarlijks inspectiebezoek,oranje,De Bibelebontseberg,57,Nee,01/01/2010,Willem Beukelsstraat 151 ,1097CR,Amsterdam,4.928194,52.3522922,Kinderdagverblijf de Bibelebontseberg B.V.,34273493,BV,Willem Beukelsstraat 151 bel,1097CR,AMSTERDAM,,Willem Beukelsstraat 151 bel,1097CR,AMSTERDAM,,,020 5926632',directie@kcwa.nl,http://www.kcwa.nl,27036286,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3855&currentPage=0,Kinderdagverblijf de Bibelebontseberg B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32177
181929132,06/23/2014,Jaarlijks inspectiebezoek,geel,De Bibelebontseberg,57,Nee,01/01/2010,Willem Beukelsstraat 151 ,1097CR,Amsterdam,4.928194,52.3522922,Kinderdagverblijf de Bibelebontseberg B.V.,34273493,BV,Willem Beukelsstraat 151 bel,1097CR,AMSTERDAM,,Willem Beukelsstraat 151 bel,1097CR,AMSTERDAM,,,020 5926632',directie@kcwa.nl,http://www.kcwa.nl,27036286,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3855&currentPage=0,Kinderdagverblijf de Bibelebontseberg B.V.,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32177
588295280,06/05/2012,Jaarlijks inspectiebezoek,geel,Kinderdagverblijf de Toverlantaarn,96,Ja,01/01/2010,Lorentzlaan 73 ,1097KJ,Amsterdam,4.933945,52.3482429,Stichting Kinderopvang Watergraafsmeer,34215789,Stichting,Hugo de Vrieslaan 7 ,1097ED,AMSTERDAM,,Lorentzlaan 73 ,1097KJ,AMSTERDAM,,,020-5926500',kdv-toverlantaarn@planet.nl,,21048312,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3959&currentPage=0,Stichting Kinderopvang Watergraafsmeer,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31868
588295280,07/05/2013,Jaarlijks inspectiebezoek,groen,Kinderdagverblijf de Toverlantaarn,96,Ja,01/01/2010,Lorentzlaan 73 ,1097KJ,Amsterdam,4.933945,52.3482429,Stichting Kinderopvang Watergraafsmeer,34215789,Stichting,Hugo de Vrieslaan 7 ,1097ED,AMSTERDAM,,Lorentzlaan 73 ,1097KJ,AMSTERDAM,,,020-5926500',kdv-toverlantaarn@planet.nl,,21048312,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3959&currentPage=0,Stichting Kinderopvang Watergraafsmeer,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31868
588295280,04/15/2014,Jaarlijks inspectiebezoek,groen,Kinderdagverblijf de Toverlantaarn,96,Ja,01/01/2010,Lorentzlaan 73 ,1097KJ,Amsterdam,4.933945,52.3482429,Stichting Kinderopvang Watergraafsmeer,34215789,Stichting,Hugo de Vrieslaan 7 ,1097ED,AMSTERDAM,,Lorentzlaan 73 ,1097KJ,AMSTERDAM,,,020-5926500',kdv-toverlantaarn@planet.nl,,21048312,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3959&currentPage=0,Stichting Kinderopvang Watergraafsmeer,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31868
588295280,03/20/2015,Jaarlijks inspectiebezoek,groen,Kinderdagverblijf de Toverlantaarn,96,Ja,01/01/2010,Lorentzlaan 73 ,1097KJ,Amsterdam,4.933945,52.3482429,Stichting Kinderopvang Watergraafsmeer,34215789,Stichting,Hugo de Vrieslaan 7 ,1097ED,AMSTERDAM,,Lorentzlaan 73 ,1097KJ,AMSTERDAM,,,020-5926500',kdv-toverlantaarn@planet.nl,,21048312,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3959&currentPage=0,Stichting Kinderopvang Watergraafsmeer,01/01/2005,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31868
486784216,03/12/2014,Jaarlijks inspectiebezoek,geel,Kinderdagverblijf Safari Kids,16,Nee,03/09/2012,Javastraat 114 H,1094HN,Amsterdam,4.937106,52.3636233,Laamimach,34368338,Eenmanszaak,,,,,Javastraat 110 H,1094HN,Amsterdam,,Mevrouw N. El Hassani,020 7851970',info@kinderopvangsafarikids.nl,,24162043,,,07/10/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=85871
486784216,05/22/2015,Jaarlijks inspectiebezoek,geel,Kinderdagverblijf Safari Kids,16,Nee,03/09/2012,Javastraat 114 H,1094HN,Amsterdam,4.937106,52.3636233,Laamimach,34368338,Eenmanszaak,,,,,Javastraat 110 H,1094HN,Amsterdam,,Mevrouw N. El Hassani,020 7851970',info@kinderopvangsafarikids.nl,,24162043,,,07/10/2012,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=85871
734908714,02/29/2012,Jaarlijks inspectiebezoek,oranje,Kinderdagverblijf JoesBoef B.V.,60,Ja,01/01/2010,Bijlmerdreef 1237 ,1103TX,Amsterdam,4.975044,52.3223737,Kinderdagverblijf Joesboef B.V.,34188412,BV,Gouden Leeuw 245 ,1103KE,AMSTERDAM ZUIDOOST,,Bijlmerdreef 1237 ,1103TX,Amsterdam,,,020 6954233 / 06-14710196',,,16770978,http://www.landelijkregisterkinderopvang.nl/pp/inzien/houder/NHRVestiging/GegevensHouder.jsf?selectedResultId=3915&currentPage=0,Kinderdagverblijf Joesboef B.V.,06/01/2007,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31375
