"cbsId","cbsName","cbsComment"
"WS04","Waterschap Vallei & Eem (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden.. <br>Dit waterschap is per 1/1/2013 opgegaan in Waterschap Vallei en Veluwe."
"WS05","Hhs Amstel, Gooi en Vecht (WS)","Hoogheemraadschap Amstel, Gooi en Vecht. <br>WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS06","Waterschap Regge & Dinkel (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden.. <br>Dit waterschap is per 1/1/2014 opgegaan in Waterschap Vechtstromen."
"WS07","Hoogheemraadschap van Delfland (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS08","Waterschap Zeeuws-Vlaanderen (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden.. <br>Dit waterschap is per 1/1/2011 opgegaan in Waterschap Scheldestromen."
"WS09","Waterschap Zeeuwse Eilanden (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden.. <br>Dit waterschap is per 1/1/2011 opgegaan in Waterschap Scheldestromen."
"WS10","Waterschap De Dommel (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS11","Waterschap Roer en Overmaas (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS12","Hoogheemraadschap van Rijnland (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS13","Waterschap Rivierenland (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS14","Hhs De Stichtse Rijnlanden (WS)","Hoogheemraadschap De Stichtse Rijnlanden. <br>WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS15","Waterschap Peel en Maasvallei (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS16","Waterschap Hunze en Aa's (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS17","Waterschap Noorderzijlvest (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS18","Waterschap Reest en Wieden (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden.. <br>Dit waterschap is per 1/1/2016 opgegaan in Waterschap Drents Overijsselse Delta."
"WS19","Waterschap Velt en Vecht (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden.. <br>Dit waterschap is per 1/1/2014 opgegaan in Waterschap Vechtstromen."
"WS20","Waterschap Zuiderzeeland (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS21","Hhs Hollands Noorderkwartier (WS)","Hoogheemraadschap Hollands Noorderkwartier.. <br>WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS22","Waterschap Brabantse Delta (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS23","Wetterskip Fryslân (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS24","Waterschap Aa en Maas (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS25","Waterschap Hollandse Delta (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS26","Hhs van Schieland en Krimpenerwaard (WS)","Hoogheemraadschap van Schieland en Krimpenerwaard.. <br>WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden."
"WS27","Waterschap Scheldestromen (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden.. <br>Dit waterschap is per 1/1/2011 ontstaan door fusie van Waterschap Zeeuws-Vlaanderen met Waterschap Zeeuwse Eilanden."
"WS28","Waterschap Vallei en Veluwe (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden.. <br>Dit waterschap is per 1/1/2013 ontstaan door fusie van Waterschap Veluwe met Waterschap Vallei & Eem."
"WS29","Waterschap Vechtstromen (WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden.. <br>Dit waterschap is per 1/1/2014 ontstaan door fusie van Waterschap Regge & Dinkel met Waterschap Velt en Vecht."
"WS30","Waterschap Drents Overijsselse Delta(WS)","WS = Waterschap. <br>Waterschappen zijn overheidsorganen waarop de waterschapswet van toepassing is.. <br>Onder waterschappen vallen ook hoogheemraadschappen.. <br>Ze hebben als taak om de waterhuishouding te regelen (zorgen voor droge voeten en schoon water).. <br>De indeling is voor het laatst herzien op 1 januari 2016 en telt vanaf die datum 22 waterschappen.. <br>Het gebied van een waterschap wordt niet bepaald door gemeente- of provinciegrenzen, maar door stroomgebieden of afwateringsgebieden.. <br>Dit waterschap is per 1/1/2016 ontstaan door fusie van Waterschap Groot Salland met Waterschap Reest en Wieden."
"0738","Aalburg",""
"0358","Aalsmeer",""
"0197","Aalten",""
"0480","Ter Aar",""
"0739","Aarle-Rixtel",""
"0305","Abcoude",""
"0059","Achtkarspelen",""
"0360","Akersloot",""
"0482","Alblasserdam",""
"0613","Albrandswaard",""
"0483","Alkemade",""
"0361","Alkmaar",""
"0141","Almelo",""
"0034","Almere",""
"0484","Alphen aan den Rijn",""
"0741","Alphen en Riel",""
"0142","Ambt Delden",""
"1679","Ambt Montfort",""
"0060","Ameland",""
"0306","Amerongen",""
"0307","Amersfoort",""
"0198","Ammerzoden",""
"0362","Amstelveen",""
"0363","Amsterdam",""
"0364","Andijk",""
"0199","Angerlo",""
"0105","Anloo",""
"0366","Anna Paulowna",""
"0200","Apeldoorn",""
"0003","Appingedam",""
"0885","Arcen en Velden",""
"0649","Arnemuiden",""
"0202","Arnhem",""
"0106","Assen",""
"0743","Asten",""
"0143","Avereest",""
"0650","Axel",""
"0744","Baarle-Nassau",""
"0308","Baarn",""
"0745","Bakel en Milheeze",""
"0489","Barendrecht",""
"0203","Barneveld",""
"0144","Bathmen",""
"0005","Bedum",""
"0888","Beek",""
"0746","Beek en Donk",""
"0370","Beemster",""
"0889","Beesel",""
"0107","Beilen",""
"0890","Belfeld",""
"0007","Bellingwedde",""
"0206","Bemmel",""
"0372","Bennebroek",""
"0491","Bergambacht",""
"0373","Bergen",""
"0893","Bergen",""
"0748","Bergen op Zoom",""
"0749","Bergeyk",""
"0207","Bergh",""
"0492","Bergschenhoek",""
"0493","Berkel en Rodenrijs",""
"0751","Berkel-Enschot",""
"1721","Bernheze",""
"0568","Bernisse",""
"0753","Best",""
"0209","Beuningen",""
"0375","Beverwijk",""
"0063","het Bildt",""
"0310","De Bilt",""
"0585","Binnenmaas",""
"0754","Bladel en Netersel",""
"0376","Blaricum",""
"0495","Bleiswijk",""
"0377","Bloemendaal",""
"0055","Boarnsterhim",""
"0497","Bodegraven",""
"0755","Boekel",""
"0009","Ten Boer",""
"0064","Bolsward",""
"0211","Borculo",""
"0108","Borger",""
"0897","Born",""
"0147","Borne",""
"0654","Borsele",""
"0499","Boskoop",""
"0756","Boxmeer",""
"0757","Boxtel",""
"0212","Brakel",""
"0758","Breda",""
"0194","Brederwiede",""
"0311","Breukelen",""
"0501","Brielle",""
"0898","Broekhuizen",""
"0656","Brouwershaven",""
"0657","Bruinisse",""
"0213","Brummen",""
"0899","Brunssum",""
"0759","Budel",""
"0312","Bunnik",""
"0313","Bunschoten",""
"0214","Buren",""
"0381","Bussum",""
"0502","Capelle aan den IJssel",""
"0383","Castricum",""
"0760","Chaam",""
"0109","Coevorden",""
"0611","Cromstrijen",""
"1684","Cuijk",""
"0216","Culemborg",""
