"word","count"
"k_40Tot45Jaar_41","1"
"k_45Tot50Jaar_42","1"
"k_50Tot55Jaar_43","1"
"k_55Tot60Jaar_44","1"
"k_60Tot65Jaar_45","1"
"k_65Tot70Jaar_46","1"
"k_70Tot75Jaar_47","1"
"k_75Tot80Jaar_48","1"
"k_80Tot85Jaar_49","1"
"k_85Tot90Jaar_50","1"
"k_90Tot95Jaar_51","1"
"k_95JaarOfOuder_52","1"
"TotaalOverledenVrouwen_53","1"
"k_0Jaar_54","1"
"k_1Tot5Jaar_55","1"
"k_5Tot10Jaar_56","1"
"k_10Tot15Jaar_57","1"
"k_15Tot20Jaar_58","1"
"k_20Tot25Jaar_59","1"
"k_25Tot30Jaar_60","1"
"k_30Tot35Jaar_61","1"
"k_35Tot40Jaar_62","1"
"k_40Tot45Jaar_63","1"
"k_45Tot50Jaar_64","1"
"k_50Tot55Jaar_65","1"
"k_55Tot60Jaar_66","1"
"k_60Tot65Jaar_67","1"
"k_65Tot70Jaar_68","1"
"k_70Tot75Jaar_69","1"
"k_75Tot80Jaar_70","1"
"k_80Tot85Jaar_71","1"
"k_85Tot90Jaar_72","1"
"k_90Tot95Jaar_73","1"
"k_95JaarOfOuder_74","1"
"TotaalMannenEnVrouwen_75","1"
"Ongehuwd_76","1"
"Gehuwd_77","1"
"Verweduwd_78","1"
"Gescheiden_79","1"
"TotaalOverledenMannen_80","1"
"Ongehuwd_81","1"
"Gehuwd_82","1"
"Verweduwd_83","1"
"Gescheiden_84","1"
"TotaalOverledenVrouwen_85","1"
"Ongehuwd_86","1"
"Gehuwd_87","1"
"Verweduwd_88","1"
"Gescheiden_89","1"
"TotaalBedrijfsafvalstoffen_1","7"
"TotaalProcesafhankelijkAfval_2","2"
"OrganischAfval_3","1"
"AnorganischAfval_4","1"
"Slibafval_5","1"
"GevaarlijkAfval_6","1"
"OverigAfval_7","1"
"GemengdAangeboden_8","1"
"TotaalProcesonafhankelijkAfval_9","1"
"OrganischAfval_10","1"
"AnorganischAfval_11","1"
"OverigAfval_12","1"
"GemengdAangeboden_13","1"
"Hergebruik_14","2"
"Eindverwerking_15","1"
"SoortGegevens","4"
"BeschikbaarVoorBestedingenTotaal_1","2"
"BrutoBinnenlandsProductMp_2","1"
"InvoerGoederenEnDienstenFOB_3","2"
"FinaleBestedingenTotaal_4","2"
"BrutoNationaleFinaleBestedingen_5","2"
"ConsumptieveBestedingenTotaal_6","2"
"ConsumptieHuishoudensInclIZWh_7","2"
"ConsumptieOverheid_8","2"
"InvesteringenInVasteActivaTotaal_9","2"
"InvesteringenDoorBedrijven_10","2"
"InvesteringenDoorOverheid_11","2"
"VeranderingInVoorraden_12","3"
"UitvoerGoederenEnDienstenFOB_13","2"
"BrutoToegevoegdeWaardeTotaal_14","2"
"GoederenproducentenTotaal_15","2"
"LandbouwBosbouwEnVisserij_16","2"
"Delfstoffenwinning_17","2"
"Industrie_18","2"
"EnergieEnWaterleidingbedrijven_19","2"
"Bouwnijverheid_20","2"
"CommercieleDienstenTotaal_21","2"
"HandelReparatieEnHorecaTotaal_22","2"
"HandelEnReparatie_23","2"
"Horeca_24","2"
"VervoerOpslagEnCommunicatieTotaal_25","2"
"VervoerEnDienstverleningTBVVervoer_26","1"
"PostEnTelecommunicatie_27","2"
"FinancieleEnZakelijkeDienstenTotaal_28","2"
"FinancieleDienstverlening_29","2"
"VerhuurVanEnHandelInOnroerendGoed_30","2"
"Uitzendbureaus_31","2"
"OverigeZakelijkeDienstverlening_32","2"
"NietCommercieleDienstenTotaal_33","2"
"Overheid_34","2"
"ZorgEnOverigeDienstverlening_35","2"
"LandbouwBosbouwEnVisserij_36","2"
"DelfstoffenIndustrieEnNutsbedrijven_37","2"
"Bouwnijverheid_38","2"
"HandelHorecaVervoerEnCommunicatie_39","2"
"FinancieleEnZakelijkeDiensten_40","2"
"OverheidZorgEnOverigeDiensten_41","2"
"ProductgebondenBelastingenMinSubsi_42","2"
"VerschilToegerekendeEnAfgedragenBTW_43","2"
"BrutoBinnenlandsProductMp_44","1"
"BeloningVanWerknemers_45","2"
"ExploitatieOverschot_46","2"
"SaldoBelastingenEnSubsidies_47","2"
"NettoBinnenlandsProductMp_48","1"
"Afschrijvingen_49","3"
"BrutoBinnenlandsProductMp_50","1"
"BrutoBinnenlandsProductMp_51","1"
"SaldoPrimaireInkomensBuitenland_52","2"
"OntvangenPrimaireInkomens_53","2"
"BetaaldePrimaireInkomens_54","2"
"BrutoNationaalInkomenMp_55","1"
"SaldoInkomensoverdrachtenBuitenland_56","2"
"OntvangenInkomensoverdrachten_57","2"
"BetaaldeInkomensoverdrachten_58","2"
"BrutoBeschikbaarNationaalInkomen_59","2"
"ConsumptieveBestedingenTotaal_60","2"
"CorrectiePensioenvoorziening_61","2"
"BrutoNationaleBesparingen_62","2"
"BrutoInvesteringen_63","2"
"NationaalInkomensoverschot_64","2"
"UitvoeroverschotVanGoederen_65","2"
"UitvoeroverschotVanDiensten_66","2"
"SaldoOntvangenPrimaireInkomens_67","2"
"SaldoOntvangenInkomensoverdrachten_68","2"
"CorrectiePensioenVoorziening_69","1"
"SaldoLopendeTransacties_70","2"
"SaldoOntvangenKapitaaloverdrachten_71","2"
"OntvangenKapitaaloverdrachten_72","2"
"BetaaldeKapitaaloverdrachten_73","2"
"NationaalVorderingensaldo_74","2"
"ConsumptieveBestedingenTotaal_75","2"
"ConsumptieHuishoudensInclIZWhTotaal_76","2"
"ConsumptieVanGoederenTotaal_77","2"
"VoedingsEnGenotmiddelenTotaal_78","2"
"Voedingsmiddelen_79","2"
"Genotmiddelen_80","2"
"DuurzameConsumptiegoederenTotaal_81","2"
"KledingEnSchoeisel_82","2"
"VervoermiddelenEnOnderdelen_83","2"
"WoninginrichtingOverigeDuurzameGoed_84","1"
"OverigeGoederenTotaal_85","2"
"EnergieEnWater_86","2"
"BrandstoffenEnOverigeGoederen_87","2"
"ConsumptieVanDienstenTotaal_88","2"
"Huisvesting_89","2"
"Horecadiensten_90","2"
"RecreatieEnCultuurdiensten_91","2"
"VervoerEnCommunicatiediensten_92","2"
"MedischeDienstenEnWelzijnzorg_93","2"
"FinancieleEnZakelijkeDiensten_94","2"
"OverigeDiensten_95","2"
"ConsumptieHuishoudensBinnenlands_96","1"
"ConsumptieHuishoudensInBuitenland_97","3"
"ConsumptieBuitenlandersInNederland_98","2"
"ConsumptieOverheidTotaal_99","2"
"IndividueleConsumptieOverheid_100","2"
"CollectieveConsumptieOverheid_101","2"
"ConsumptieveBestedingenTotaal_102","2"
"WerkelijkeIndividueleConsumptie_103","1"
"WerkelijkeCollectieveConsumptie_104","2"
"BrutoInvesteringenTotaal_105","2"
"Woningen_106","2"
"GebouwenEnGWWWerkenTotaal_107","2"
"Gebouwen_108","2"
"GWWWerken_109","2"
"Vervoermiddelen_110","2"
"MachinesEnComputersTotaal_111","2"
"MachinesEnInstallaties_112","2"
"Computers_113","4"
"OverigeVasteActivaTotaal_114","2"
"OverigeMaterieleVasteActiva_115","2"
"ImmaterieleVasteActiva_116","2"
"OverdrachtskostenOpGrond_117","2"
"VerkopenGebruikteActiva_118","2"
"InCultuurGebrachteActiva_119","2"
"AankopenNieuweActiva_120","2"
"BrutoInvesteringenTotaal_121","2"
"LandbouwBosbouwEnVisserij_122","2"
"Nijverheid_123","2"
"HandelHorecaEnReparatiebedrijven_124","2"
"TransportOpslagEnTelecommunicatie_125","2"
"ExploitatieWoningen_126","2"
"Overheid_127","2"
"OverigeDienstenproducenten_128","2"
"AankopenNieuweActiva_129","2"
"VerkopenGebruikteActiva_130","2"
"UitvoerGoederenEnDienstenTotaal_131","2"
"LandbouwEnVisserijproducten_132","2"
"AardolieAardgasEnOverigeDelfstoffen_133","2"
"VoedingsEnGenotmiddelen_134","2"
"TextielKledingLederEnLederwaren_135","2"
"PapierDrukwerkEnOpgenomenMedia_136","2"
"AardolieProducten_137","2"
"ChemischeProducten_138","2"
"RubberEnKunststofproducten_139","2"
"BasismetalenEnMetaalproducten_140","2"
"MachinesEnApparaten_141","2"
"ElektrotechnischeEnOptischeApparaten_142","2"
"Transportmiddelen_143","2"
"OverigeIndustrieleProducten_144","2"
"VervoerEnCommunicatie_145","2"
"FinancieleEnZakelijkeDiensten_146","2"
"OverigeProducten_147","2"
"ConsumptieBuitenlandersInNederland_148","2"
"UitvoerVanGebruikteActiva_149","1"
"CifFobCorrectie_150","2"
"UitvoerGoederenTotaal_151","2"
"UitvoerGoederenUitProductie_152","2"
"Wederuitvoer_153","2"
"UitvoerVanGebruikteActiva_154","1"
"UitvoerDienstenTotaal_155","2"
"ConsumptieBuitenlandersInNederland_156","2"
"OverigeUitvoerVanDiensten_157","2"
"CifFobCorrectie_158","2"
"InvoerGoederenEnDienstenTotaal_159","2"
"LandbouwEnVisserijproducten_160","2"
"AardolieAardgasEnOverigeDelfstoffen_161","2"
"VoedingsEnGenotmiddelen_162","2"
"TextielKledingLederEnLederwaren_163","2"
"PapierDrukwerkEnOpgenomenMedia_164","2"
"AardolieProducten_165","3"
"ChemischeProducten_166","2"
"RubberEnKunststofproducten_167","2"
"BasismetalenEnMetaalproducten_168","3"
"MachinesEnApparaten_169","2"
"ElektrotechnischeEnOptischeApparaten_170","3"
"Transportmiddelen_171","3"
"OverigeIndustrieleProducten_172","3"
"OverigeProducten_173","3"
"ConsumptieHuishoudensInBuitenland_174","2"
"CifFobCorrectie_175","2"
"InvoerGoederenFobTotaal_176","2"
"InvoerGoederenCif_177","2"
"CifFobCorrectieEnHerclassificatie_178","2"
"InvoerDienstenFobTotaal_179","2"
"InvoerDienstenCif_180","2"
"CifFobHerclassificatie_181","2"
"ToegevoegdeWaardeIndustrieTotaal_182","2"
"VoedingsEnGenotmiddelenindustrie_183","2"
"TextielEnLederindustrie_184","2"
"PapierindustrieUitgeverijen_185","2"
"AardolieIndustrie_186","2"
"ChemischeBasisproductenindustrie_187","2"
"ChemischeEindproductenindustrie_188","2"
"RubberEnKunststofindustrie_189","2"
"Metaalindustrie_190","2"
"MachineIndustrie_191","2"
"ElektrotechnischeIndustrie_192","2"
"TransportmiddelenIndustrie_193","2"
"OverigeIndustrie_194","2"
"BeloningVanWerknemersTotaal_195","2"
"LandbouwBosbouwEnVisserij_196","2"
"Delfstoffenwinning_197","2"
"TotaalIndustrie_198","2"
"VoedingsEnGenotmiddelenindustrie_199","2"
"TextielEnLederindustrie_200","2"
"PapierindustrieEnDrukkerijen_201","2"
"AardolieIndustrie_202","2"
"ChemischeBasisproductenindustrie_203","2"
"ChemischeEindproductenindustrie_204","2"
"RubberEnKunststofindustrie_205","2"
"Metaalindustrie_206","2"
"MachineIndustrie_207","2"
"ElektrotechnischeIndustrie_208","2"
"TransportmiddelenIndustrie_209","2"
"OverigeIndustrie_210","2"
"EnergieEnWaterleidingbedrijven_211","2"
"Bouwnijverheid_212","2"
"HandelReparatieEnHorecaTotaal_213","2"
"HandelEnReparatie_214","2"
"Horeca_215","2"
"VervoerEnCommunicatieTotaal_216","2"
"VervoerEnDienstenTBVVervoer_217","2"
"PostEnTelecommunicatie_218","2"
"FinancieleEnZakelijkeDienstenTotaal_219","2"
"FinancieleInstellingen_220","2"
"VerhuurVanEnHandelInOnroerendGoed_221","2"
"Uitzendbureaus_222","2"
"OverigeZakelijkeDienstverlening_223","2"
"OverheidEnGesubsidieerdOnderwijs_224","2"
"GezondheidszorgEtc_225","2"
"LandbouwBosbouwEnVisserij_226","2"
"DelfstoffenIndustrieEnNutsbedrijven_227","2"
"Bouwnijverheid_228","2"
"HandelHorecaVervoerEnCommunicatie_229","2"
"FinancieleEnZakelijkeDiensten_230","3"
"OverheidZorgEnOverigeDiensten_231","2"
"BelastingenOpProductieEnInvoer_232","2"
"ProductgebondenBelastingen_233","2"
"NietProductgebondenBelastingen_234","2"
"SubsidiesTotaal_235","2"
"ProductgebondenSubsidies_236","2"
"NietProductgebondenSubsidies_237","2"
"Onderwijssoort","41"
"LevensbeschouwelijkeGrondslag","1"
"Schoolgrootte","1"
"Onderwijsinstellingen_1","1"
"LeerlingenStudenten_2","1"
"Achtergrondkenmerken","19"
"SlotenGrendelsOpBuitendeuren_1","2"
"LuikenVoorRamenDeuren_2","2"
"Buitenverlichting_3","2"
"Alarminstallatie_4","2"
"Waakhond_5","2"
"AndereVoorzieningen_6","2"
"GeenMaatregelen_7","2"
"AndereMensenTijdelijkInHuis_8","2"
"BurenEAHoudenOogjeInTZeil_9","2"
"PolitieWordtIngelicht_10","2"
"ErBrandtAltijdLicht_11","1"
"WaardevolleDingenOpgeborgen_12","2"
"Waakhond_13","2"
"AndereMaatregelen_14","2"
"GeenNVTAltijdIemandInHuis_15","2"
"NVTAltijdIemandInHuis_16","2"
"GeenMaatregelen_17","2"
"BouwkostenTotaal_1","3"
"Looncomponent_2","3"
"Materiaalcomponent_3","3"
"GewassenEnSectoren","1"
"MechanischeBestrijding","2"
"AantalBedrijvenMetToepassing_1","3"
"PercentageBedrijvenMetGebruik_2","1"
"GrootteOppervlakteMetToepassing_3","3"
"PercentageOppervlakteMetToepassing_4","3"
"OppervlakteMetToepassing_5","1"
"PercentageOppervlakteMetToepassing_6","1"
"Januari_7","1"
"Februari_8","1"
"Maart_9","1"
"April_10","1"
"Mei_11","1"
"Juni_12","1"
"Juli_13","1"
"Augustus_14","1"
"September_15","1"
"Oktober_16","1"
"November_17","1"
"December_18","1"
"MannenEnVrouwen_7","3"
"Mannen_8","13"
"Vrouwen_9","14"
"MannenEnVrouwen_10","2"
"Mannen_11","17"
"Vrouwen_12","17"
"MannenEnVrouwen_13","2"
"Mannen_14","16"
"Vrouwen_15","17"
"Gemeente_16","2"
"Landsdeel_17","2"
"Provincie_18","3"
"COROPGebied_19","2"
"Nederland_1","1"
"NoordNederland_2","3"
"OostNederland_3","3"
"WestNederland_4","2"
"ZuidNederland_5","3"
"Groningen_6","1"
"Friesland_7","1"
"Drenthe_8","1"
"Overijssel_9","1"
"Flevoland_10","1"
"Gelderland_11","1"
"Utrecht_12","1"
"NoordHolland_13","1"
"ZuidHolland_14","1"
"Zeeland_15","1"
"NoordBrabant_16","1"
"Limburg_17","1"
"OostGroningen_18","1"
"DelfzijlEO_19","1"
"OverigGroningen_20","1"
"NoordFriesland_21","1"
"ZuidwestFriesland_22","1"
"ZuidoostFriesland_23","1"
"NoordDrenthe_24","1"
"ZuidoostDrenthe_25","1"
"ZuidwestDrenthe_26","1"
"NoordOverijssel_27","1"
"ZuidwestOverijssel_28","1"
"Twente_29","1"
"Flevoland_30","1"
"Veluwe_31","1"
"Achterhoek_32","1"
"ArnhemNijmegen_33","1"
"ZuidwestGelderland_34","1"
"Utrecht_35","2"
"KopVanNoordHolland_36","1"
"AlkmaarEO_37","1"
"IJmond_38","1"
"AgglHaarlem_39","1"
"Zaanstreek_40","1"
"Amsterdam_41","1"
"OverigGrootAmsterdam_42","1"
"HetGooiEnVechtstreek_43","1"
"AgglLeidenEnBollenstreek_44","1"
"AgglomeratieSGravenhage_45","1"
"DelftEnWestland_46","1"
"OostZuidHolland_47","1"
"Rijnmond_48","1"
"OverigGrootRijnmond_49","1"
"ZuidoostZuidHolland_50","1"
"ZeeuwschVlaanderen_51","1"
"OverigZeeland_52","1"
"WestNoordBrabant_53","1"
"MiddenNoordBrabant_54","1"
"StadsgewestSHertogenbosch_55","1"
"OverigNoordoostNoordBrabant_56","1"
"ZuidoostNoordBrabant_57","1"
"NoordLimburg_58","1"
"MiddenLimburg_59","1"
"ZuidLimburg_60","1"
"Partij","23"
"GeldigeStemmen_1","28"
"InVanTotaalGeldigeStemmen_2","33"
"Totaal_3","51"
"Mannen_4","28"
"Vrouwen_5","28"
"Ziektewet_1","1"
"Arbeidsongeschiktheid_2","1"
"WW_3","1"
"WWV_4","1"
"AOW_5","1"
"Anw_6","1"
"Gerechtigden_7","1"
"WerkelijkeKinderen_8","1"
"AbwOfWWBWIJUitkeringen_9","1"
"Arbeidsongeschiktheid_10","1"
"Werkloosheid_11","1"
"AOW_12","2"
"AKW_13","1"
"Ziektekostenverzekering_14","1"
"AlgemeneBijstandswetExclRWW_15","1"
"RechtstreekseBetalingen_16","1"
"Pensioenverzekeringen_17","1"
"OverigeSocialeVoorzieningen_18","1"
"PrognoseInterval","35"
"Bevolkingsomvang_1","13"
"k_65JaarEnOuder_4","13"
"k_65JaarEnOuder_7","13"
"EmigratieInclusiefCorrecties_15","5"
"MigratiesaldoInclusiefCorrecties_16","5"
"Grootteklasse","20"
"AantalOndernemingen_1","11"
"TotaalNettoOmzet_2","4"
"RechtskundigAdviesEnInformatie_3","1"
"ActiviteitenBetreffendeDeAdvocatuur_4","1"
"OpmakenVanNotarieleAkten_5","1"
"AmbtelijkeActiviteitenVanDeurwaarders_6","1"
"WerkBetrOctrooienMerkenEnModellen_7","1"
"OverigeRechtskundigeDiensten_8","1"
"Incassodiensten_9","1"
"OverigeNietRechtskundigeActiviteit_10","1"
"TotaalBedrijfskosten_11","1"
"Personeelskosten_12","1"
"Afschrijvingen_13","1"
"AlgemeneKosten_14","1"
"Bedrijfsresultaat_15","1"
"OverigeLasten_16","2"
"OverigeBaten_17","1"
"ResultaatVoorBelasting_18","1"
"TotaalWerkzamePersonen_19","1"
"WerknemersOpDeLoonlijst_20","1"
"EigenarenMaten_21","1"
"MeewerkendeGezinsleden_22","1"
"Freelancers_23","1"
"Uitzendkrachten_24","1"
"Vrijwilligers_25","2"
"Vervoerwijzen","16"
"AlleVervoermiddelen_1","1"
"NederlandseVervoermiddelen_2","1"
"BuitenlandseVervoermiddelen_3","1"
"BinnenlandsGoederenvervoer_4","1"
"AlleVervoermiddelen_5","1"
"NederlandseVervoermiddelen_6","1"
"BuitenlandseVervoermiddelen_7","1"
"AlleVervoermiddelen_8","1"
"NederlandseVervoermiddelen_9","1"
"BuitenlandseVervoermiddelen_10","1"
"AlleVervoermiddelen_11","1"
"NederlandseVervoermiddelen_12","1"
"BuitenlandseVervoermiddelen_13","1"
"Cabotage_14","1"
"DerdeLandenVervoer_15","1"
"AlleVervoermiddelen_16","1"
"NederlandseVervoermiddelen_17","1"
"BuitenlandseVervoermiddelen_18","1"
"TotaalGoedVervoerNaarHoofdstukNSTR_19","1"
"LandbouwproductenEnLevendeDieren_20","1"
"VoedingsproductenEnVeevoeder_21","1"
"VasteMineraleBrandstoffen_22","1"
"AardolieEnAardolieproducten_23","1"
"ErtsenEnMetaalresiduen_24","1"
"MetalenEnMetalenHalffabrikaten_25","1"
"RuweMineralenBouwmaterialen_26","1"
"Meststoffen_27","1"
"ChemischeProducten_28","1"
"OverigeGoederenEnFabrikaten_29","1"
"TotaalGeladen_30","1"
"Europa_31","1"
"Afrika_32","2"
"Amerika_33","1"
"Azie_34","1"
"Oceanie_35","1"
"Onbekend_36","1"
"TotaalGelost_37","1"
"Europa_38","1"
"Afrika_39","1"
"Amerika_40","1"
"Azie_41","1"
"Oceanie_42","1"
"Onbekend_43","1"
"TotaleVervoersprestatie_44","1"
"TotaalAlleVervoermiddelen_45","1"
"NederlandseVervoermiddelen_46","1"
"BuitenlandseVervoermiddelen_47","1"
"BinnenlandsVervoer_48","1"
"TotaalIntBilateraalVervoer_49","1"
"OpNederlandsGrondgebied_50","1"
"Cabotage_51","1"
"DerdeLandenVervoer_52","1"
"TotaalDoorvoerZonderOverlading_53","1"
"OpNederlandsGrondgebied_54","1"
"AlleVervoermiddelen_55","1"
"NederlandseVervoermiddelen_56","1"
"BuitenlandseVervoermiddelen_57","1"
"BinnenlandsGoederenvervoer_58","1"
"AlleVervoermiddelen_59","1"
"NederlandseVervoermiddelen_60","1"
"BuitenlandseVervoermiddelen_61","1"
"AlleVervoermiddelen_62","1"
"NederlandseVervoermiddelen_63","1"
"BuitenlandseVervoermiddelen_64","1"
"AlleVervoermiddelen_65","1"
"NederlandseVervoermiddelen_66","1"
"BuitenlandseVervoermiddelen_67","1"
"Cabotage_68","1"
"DerdeLandenVervoer_69","1"
"AlleVervoermiddelen_70","1"
"NederlandseVervoermiddelen_71","1"
"BuitenlandseVervoermiddelen_72","1"
"TotaalVakanties_1","1"
"VakantiesInNederland_2","1"
"VakantiesInHetBuitenland_3","1"
"TotaalEuropa_4","1"
"Winterperiode_5","1"
"Zomerperiode_6","1"
"TotaalBelgieLuxemburg_7","1"
"Winterperiode_8","1"
"Zomerperiode_9","1"
"TotaalFrankrijk_10","1"
"Winterperiode_11","1"
"Zomerperiode_12","1"
"TotaalSpanje_13","1"
"Winterperiode_14","1"
"Zomerperiode_15","1"
"TotaalPortugal_16","1"
"Winterperiode_17","1"
"Zomerperiode_18","1"
"TotaalOostenrijk_19","1"
"Winterperiode_20","1"
"Zomerperiode_21","1"
"TotaalZwitserland_22","1"
"Winterperiode_23","1"
"Zomerperiode_24","1"
"TotaalGrootBrittannie_25","1"
"Winterperiode_26","1"
"Zomerperiode_27","1"
"TotaalNoorwegenZwedenFinland_28","1"
"Winterperiode_29","1"
"Zomerperiode_30","1"
"TotaalDenemarken_31","1"
"Winterperiode_32","1"
"Zomerperiode_33","1"
"TotaalBondsrepubliekDuitsland_34","1"
"Winterperiode_35","1"
"Zomerperiode_36","1"
"TotaalItalie_37","1"
"Winterperiode_38","1"
"Zomerperiode_39","1"
"TotaalGriekenland_40","1"
"Winterperiode_41","1"
"Zomerperiode_42","1"
"TotaalVoormaligJoegoslavie_43","1"
"Winterperiode_44","1"
"Zomerperiode_45","1"
"TotaalHongarije_46","1"
"Winterperiode_47","1"
"Zomerperiode_48","1"
"TotaalTsjechieSlowakije_49","1"
"Winterperiode_50","1"
"Zomerperiode_51","1"
"TotaalTurkijeInclAziatischDeel_52","1"
"Winterperiode_53","1"
"Zomerperiode_54","1"
"TotaalOverigeLandenInEuropa_55","1"
"Winterperiode_56","1"
"Zomerperiode_57","1"
"TotaalBuitenEuropa_58","1"
"Winterperiode_59","1"
"Zomerperiode_60","1"
"TotaalVerenigdeStatenVanAmerika_61","1"
"Winterperiode_62","1"
"Zomerperiode_63","1"
"TotaalOverigeLandenBuitenEuropa_64","1"
"Winterperiode_65","1"
"Zomerperiode_66","1"
"TotaalUitgavenAanVakanties_67","1"
"UitgavenAanBinnenlandseVakanties_68","1"
"UitgavenAanBuitenlandseVakanties_69","1"
"WWUitgekeerdeBedragen_1","1"
"WachtgeldfondsUitgekeerdeBedragen_2","1"
"WerkloosheidsfondsUitgekeerdeBedragen_3","1"
"Algemeen_1","3"
"AlgemeenExclKonOlie_2","2"
"Internationals_3","2"
"LokaleOndernemingen_4","2"
"FinancieleInstellingen_5","2"
"NietFinancieleInstellingen_6","2"
"Consumentengoederenindustrie_7","2"
"Kapitaalgoederenindustrie_8","2"
"Basisgoederenindustrie_9","2"
"BouwnijverheidEnInstallatie_10","2"
"TransportOpslagEnCommunicatie_11","2"
"NietFinancieleDienstverlening_12","2"
"Handel_13","2"
"BankenFinancieleDienstverlening_14","2"
"Verzekeraars_15","2"
"MIT_16","2"
"MITS_17","2"
"CBSKoersindexNietAEXFondsen_18","1"
"Algemeen_19","2"
"TotaalAandelenfondsen_20","1"
"BeleggingenInNederland_21","2"
"BeleggingenInEuropa_22","2"
"BeleggingenInNoordAmerika_23","1"
"BeleggingenInHetVerreOosten_24","1"
"BeleggingenWereldwijd_25","2"
"TotaalObligatiefondsen_26","1"
"DividendObligatiefondsen_27","2"
"GroeiObligatiefondsen_28","1"
"FictiefRendementObligatiefondsen_29","1"
"Geldmarktfondsen_30","1"
"GemengdeFondsen_31","1"
"Algemeen_32","1"
"TotaalVastgoedfondsenDirect_33","1"
"Nederland_34","1"
"Wereldwijd_35","1"
"Indirect_36","1"
"Algemeen_37","1"
"AlgemeenExclKonOlie_38","1"
"Internationals_39","1"
"LokaleOndernemingen_40","1"
"FinancieleInstellingen_41","1"
"NietFinancieleInstellingen_42","1"
"Consumentengoederenindustrie_43","1"
"Kapitaalgoederenindustrie_44","1"
"Basisgoederenindustrie_45","1"
"BouwnijverheidEnInstallatie_46","1"
"TransportOpslagEnCommunicatie_47","1"
"NietFinancieleDienstverlening_48","1"
"Handel_49","1"
"BankenFinancieleDienstverlening_50","1"
"Verzekeraars_51","1"
"MIT_52","1"
"MITS_53","1"
"CBSHerbeleggingsindexNietAEXFondsen_54","1"
"Algemeen_55","1"
"TotaalAandelenfondsen_56","1"
"BeleggingenInNederland_57","1"
"BeleggingenInEuropa_58","1"
"BeleggingenInHetVerreOosten_59","1"
"BeleggingenInNoordAmerika_60","1"
"BeleggingenWereldwijd_61","1"
"TotaalObligatiefondsen_62","1"
"DividendObligatiefondsen_63","1"
"GroeiObligatiefondsen_64","1"
"FictiefRendementObligatiefondsen_65","1"
"Geldmarktfondsen_66","1"
"GemengdeFondsen_67","1"
"Algemeen_68","1"
"TotaalVastgoedfondsenDirect_69","1"
"Nederland_70","1"
"Wereldwijd_71","1"
"Indirect_72","1"
"k_3Tot5Jaar_73","1"
"k_5Tot8Jaar_74","1"
"k_8Tot10Jaar_75","1"
"CBSKoersindexConverteerbareObligaties_76","1"
"Algemeen_77","1"
"TotaalStaatsobligaties_78","1"
"VasteLooptijd_79","1"
"k_0Tot3Jaar_80","1"
"k_3Tot5Jaar_81","1"
"k_5Tot8Jaar_82","1"
"k_8JaarEnLanger_83","1"
"GewoneObligaties_84","1"
"Kapitaalobligaties_85","1"
"TotaalStaatsleningen_86","1"
"k_2Tot3Jaar_87","1"
"k_3Tot4Jaar_88","1"
"k_4Tot5Jaar_89","1"
"k_5Tot6Jaar_90","1"
"k_6Tot7Jaar_91","1"
"k_8Tot9Jaar_92","1"
"k_7Tot8Jaar_93","1"
"k_9Tot10Jaar_94","1"
"k_3Tot5Jaar_95","1"
"k_5Tot8Jaar_96","1"
"k_3Tot8Jaar_97","1"
"k_5LangstlopendeLeningen_98","1"
"Nieuwste10JarigeLeningen_99","1"
"GewoneObligaties_100","1"
"Kapitaalobligaties_101","1"
"PandEnBankbrieven_102","1"
"Algemeen_103","1"
"TotaalStaatsleningen_104","1"
"VasteLooptijd_105","1"
"k_0Tot3Jaar_106","1"
"k_3Tot5Jaar_107","1"
"k_5Tot8Jaar_108","1"
"k_8JaarEnLanger_109","1"
"GewoneObligaties_110","1"
"Kapitaalobligaties_111","1"
"TotaalBewoondeWoningvoorraad_1","1"
"Huur_2","1"
"Koop_3","1"
"Basishuur_4","1"
"NettoHuur_5","1"
"BijkomendeWoonuitgaven_6","1"
"TotaleWoonuitgaven_7","1"
"GemiddeldInkomen_8","1"
"NettoHuurquote_9","1"
"TotaleWoonquote_10","1"
"BrutoWoonuitgaven_11","1"
"NettoWoonuitgaven_12","1"
"BijkomendeWoonuitgaven_13","1"
"TotaleWoonuitgaven_14","1"
"GemiddeldInkomen_15","1"
"NettoKoopquote_16","1"
"TotaleWoonquote_17","1"
"Allochtonen_1","9"
"AantalWoninghypotheken_1","1"
"AantalTransacties_2","1"
"OversluitingenEnTweedeHypotheken_3","1"
"Leeftijd31DecemberBijVerweduwen","1"
"HuwelijksduurOp31December","2"
"VerweduwendeMannenEnVrouwen_1","1"
"VerweduwendeMannen_2","1"
"VerweduwendeVrouwen_3","1"
"VerkeerEnOfIndustrie_1","1"
"Vliegverkeer_2","1"
"Railverkeer_3","1"
"Wegverkeer_4","1"
"Industrie_5","1"
"Buren_6","2"
"VerkeerEnOfIndustrie_7","1"
"Verkeer_8","1"
"Industrie_9","1"
"Landbouw_10","1"
"OpenHaardenEnOfAllesbranders_11","1"
"DrankInStatiegeldverpakking_12","1"
"AfvalglasNaarDeGlasbak_13","1"
"GroenteFruitafvalScheiden_14","1"
"TuinafvalScheiden_15","1"
"ChemischAfvalScheiden_16","1"
"PapierafvalScheiden_17","1"
"EigenTasGebruikenVoorBoodschappen_18","1"
"GebruikBleekmiddelen_19","1"
